customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST04324,Female,0,Yes,Yes,27,Yes,Fiber optic,Yes,No,Month-to-month,Electronic check,73.53,1985.35,1
CUST04325,Male,0,No,Yes,5,No,DSL,Yes,Yes,Month-to-month,Bank transfer,33.32,166.59,0
CUST04326,Female,0,Yes,No,25,No,DSL,Yes,Yes,Two year,Electronic check,77.67,1941.8,1
CUST04327,Female,0,No,Yes,12,No,Fiber optic,No,Yes,One year,Credit card,97.71,1172.46,0
CUST04328,Female,0,No,No,19,Yes,Fiber optic,No,No,Two year,Electronic check,90.51,1719.69,0
CUST04329,Female,0,Yes,No,64,No,DSL,Yes,Yes,Two year,Bank transfer,44.08,2821.34,1
CUST04330,Female,1,No,Yes,48,Yes,Fiber optic,No,Yes,Two year,Mailed check,76.09,3652.15,1
CUST04331,Female,0,Yes,Yes,19,No,DSL,No,No,Month-to-month,Electronic check,36.27,689.16,1
CUST04332,Male,1,No,Yes,38,Yes,Fiber optic,Yes,Yes,Month-to-month,Mailed check,112.26,4265.98,0
CUST04333,Male,0,No,Yes,19,Yes,Fiber optic,No,Yes,Two year,Electronic check,53.17,1010.18,0
CUST04334,Female,0,No,No,6,Yes,None,No internet service,No internet service,One year,Bank transfer,45.83,275,0
CUST04335,Female,0,Yes,Yes,41,No,DSL,No,No,One year,Credit card,71.81,2944.16,0
CUST04336,Male,1,No,No,37,No,DSL,No,Yes,One year,Bank transfer,70.03,2591.09,1
CUST04337,Female,1,No,No,53,No,None,No internet service,No internet service,One year,Credit card,24.77,1312.61,1
CUST04338,Male,0,Yes,Yes,1,No,Fiber optic,No,No,Month-to-month,Electronic check,96.37,96.37,0
CUST04339,Female,1,Yes,No,60,Yes,None,No internet service,No internet service,One year,Bank transfer,44.77,2686,1
CUST04340,Male,0,Yes,No,2,No,None,No internet service,No internet service,Two year,Credit card,48,96.01,0
CUST04341,Male,1,Yes,No,20,No,None,No internet service,No internet service,Month-to-month,Credit card,48.79,975.82,0
CUST04342,Male,1,Yes,No,8,No,DSL,Yes,No,One year,Bank transfer,40,320.03,0
CUST04343,Female,1,Yes,No,17,No,Fiber optic,No,No,Two year,Credit card,101.56,1726.48,1
CUST04344,Female,1,No,No,30,No,DSL,Yes,No,Month-to-month,Electronic check,55.56,1666.78,1
CUST04345,Male,0,No,Yes,69,No,None,No internet service,No internet service,Month-to-month,Mailed check,42.19,2911,1
CUST04346,Female,1,No,No,13,Yes,None,No internet service,No internet service,Two year,Bank transfer,18.72,243.36,1
CUST04347,Female,1,No,Yes,41,Yes,Fiber optic,Yes,No,Month-to-month,Mailed check,60.4,2476.38,1
CUST04348,Male,0,No,No,11,No,Fiber optic,Yes,No,Two year,Electronic check,115.11,1266.17,1
CUST04349,Female,1,Yes,Yes,64,No,DSL,No,No,Two year,Mailed check,49.62,3175.73,1
CUST04350,Female,1,Yes,No,58,No,Fiber optic,No,No,Two year,Electronic check,114.25,6626.22,1
CUST04351,Male,1,Yes,No,8,Yes,Fiber optic,No,Yes,Month-to-month,Mailed check,113.08,904.6,1
CUST04352,Female,1,Yes,Yes,56,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,35.25,1973.92,0
CUST04353,Male,0,No,Yes,68,No,DSL,Yes,Yes,Two year,Bank transfer,79.22,5386.73,1
CUST04354,Female,1,Yes,No,67,No,Fiber optic,No,No,Two year,Bank transfer,58.51,3920.41,0
CUST04355,Male,0,Yes,No,53,No,Fiber optic,No,Yes,One year,Credit card,66.25,3511.19,1
CUST04356,Female,1,Yes,No,13,Yes,None,No internet service,No internet service,One year,Credit card,17.5,227.53,0
CUST04357,Male,1,No,No,17,No,None,No internet service,No internet service,Month-to-month,Bank transfer,32.32,549.38,1
CUST04358,Male,0,No,Yes,14,No,DSL,No,No,One year,Bank transfer,42.74,598.35,1
CUST04359,Male,0,Yes,Yes,58,Yes,Fiber optic,No,Yes,Two year,Bank transfer,105.31,6107.77,0
CUST04360,Female,0,Yes,Yes,65,Yes,Fiber optic,No,Yes,Month-to-month,Bank transfer,55.11,3582.21,1
CUST04361,Female,0,Yes,No,59,No,None,No internet service,No internet service,One year,Credit card,38.11,2248.78,0
CUST04362,Male,0,Yes,No,19,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,40.95,778.09,0
CUST04363,Male,0,No,No,2,Yes,Fiber optic,No,No,One year,Bank transfer,97.34,194.69,1
CUST04364,Female,0,Yes,No,72,No,DSL,Yes,No,Two year,Electronic check,52.7,3794.54,0
CUST04365,Female,1,Yes,No,57,No,Fiber optic,Yes,No,Month-to-month,Credit card,90.04,5132.55,1
CUST04366,Female,0,Yes,Yes,28,Yes,Fiber optic,Yes,Yes,Two year,Bank transfer,101.2,2833.56,0
CUST04367,Male,1,Yes,No,7,No,None,No internet service,No internet service,One year,Mailed check,21.76,152.35,1
CUST04368,Male,0,Yes,Yes,69,No,DSL,No,No,One year,Bank transfer,78.22,5396.98,0
CUST04369,Female,0,Yes,Yes,61,Yes,Fiber optic,Yes,Yes,Two year,Bank transfer,66.99,4086.4,0
CUST04370,Female,1,No,Yes,56,No,DSL,No,No,Month-to-month,Electronic check,65.58,3672.66,1
CUST04371,Male,1,Yes,Yes,11,Yes,DSL,No,No,One year,Bank transfer,58.49,643.44,0
CUST04372,Female,1,No,Yes,17,Yes,None,No internet service,No internet service,Two year,Mailed check,18.61,316.3,1
CUST04373,Female,0,Yes,Yes,19,Yes,Fiber optic,Yes,No,Month-to-month,Bank transfer,109.56,2081.69,1
CUST04374,Female,1,Yes,No,19,Yes,DSL,No,Yes,Two year,Mailed check,77.43,1471.13,1
CUST04375,Male,0,No,Yes,28,Yes,DSL,No,No,One year,Electronic check,39.75,1113.01,0
CUST04376,Female,1,Yes,Yes,51,Yes,DSL,No,Yes,Two year,Bank transfer,68.08,3471.92,1
CUST04377,Female,1,No,No,60,No,None,No internet service,No internet service,One year,Mailed check,41.59,2495.55,1
CUST04378,Male,1,No,Yes,55,No,DSL,Yes,No,One year,Credit card,60.36,3319.99,0
CUST04379,Male,1,No,Yes,30,No,Fiber optic,Yes,No,One year,Electronic check,56.87,1706.18,0
CUST04380,Female,1,Yes,Yes,34,No,Fiber optic,No,Yes,Month-to-month,Electronic check,97.04,3299.46,1
CUST04381,Female,1,No,No,50,No,None,No internet service,No internet service,One year,Bank transfer,38.1,1905.11,0
CUST04382,Male,0,No,Yes,37,Yes,None,No internet service,No internet service,Two year,Electronic check,19.8,732.7,0
CUST04383,Female,1,No,No,46,No,DSL,Yes,Yes,One year,Credit card,58.79,2704.49,1
CUST04384,Male,0,Yes,Yes,67,No,None,No internet service,No internet service,One year,Bank transfer,46.12,3089.76,1
CUST04385,Female,1,No,Yes,69,Yes,None,No internet service,No internet service,Two year,Electronic check,32.9,2270.33,1
CUST04386,Male,1,Yes,No,48,No,DSL,No,Yes,One year,Credit card,79.01,3792.44,1
CUST04387,Female,0,No,Yes,50,No,DSL,No,Yes,Two year,Credit card,31.02,1551.23,0
CUST04388,Male,0,No,No,11,Yes,Fiber optic,No,No,One year,Mailed check,89.22,981.38,0
CUST04389,Female,0,No,Yes,62,No,DSL,Yes,No,Two year,Mailed check,34.51,2139.44,1
CUST04390,Female,1,No,Yes,39,No,None,No internet service,No internet service,Two year,Electronic check,31.92,1244.72,0
CUST04391,Female,1,No,Yes,32,No,DSL,No,No,Two year,Electronic check,51.79,1657.36,1
CUST04392,Male,0,No,No,14,Yes,Fiber optic,No,Yes,One year,Bank transfer,105.44,1476.21,1
CUST04393,Male,0,Yes,Yes,66,Yes,None,No internet service,No internet service,Two year,Electronic check,28.42,1875.47,0
CUST04394,Female,0,No,Yes,15,Yes,DSL,Yes,No,Two year,Bank transfer,71.4,1070.99,0
CUST04395,Male,1,No,No,70,No,Fiber optic,No,No,One year,Mailed check,73.75,5162.82,0
CUST04396,Male,0,No,Yes,66,No,None,No internet service,No internet service,One year,Mailed check,23.75,1567.4,0
CUST04397,Female,0,No,Yes,6,Yes,Fiber optic,No,No,One year,Mailed check,109.84,659.05,0
CUST04398,Male,0,No,No,11,No,Fiber optic,No,No,Month-to-month,Credit card,78.49,863.35,0
CUST04399,Male,0,No,No,64,Yes,None,No internet service,No internet service,Two year,Credit card,37.24,2383.33,1
CUST04400,Female,1,No,No,10,Yes,Fiber optic,Yes,Yes,Month-to-month,Electronic check,76.6,766.05,0
CUST04401,Female,1,Yes,No,65,Yes,DSL,Yes,Yes,One year,Bank transfer,72.27,4697.53,0
CUST04402,Female,1,No,No,5,No,None,No internet service,No internet service,One year,Credit card,45.55,227.74,0
CUST04403,Male,0,Yes,No,33,No,Fiber optic,Yes,Yes,One year,Credit card,112.35,3707.45,1
CUST04404,Female,1,No,No,39,Yes,Fiber optic,Yes,No,Month-to-month,Credit card,108.22,4220.47,1
CUST04405,Female,1,No,Yes,56,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,47.77,2674.87,0
CUST04406,Male,1,Yes,Yes,63,No,None,No internet service,No internet service,One year,Mailed check,34.27,2159.02,1
CUST04407,Male,1,Yes,Yes,63,Yes,None,No internet service,No internet service,Two year,Bank transfer,17.47,1100.6,1
CUST04408,Male,0,No,No,32,No,None,No internet service,No internet service,One year,Electronic check,15.75,504.14,1
CUST04409,Female,0,Yes,No,59,Yes,None,No internet service,No internet service,Two year,Electronic check,29.6,1746.68,0
CUST04410,Female,0,Yes,No,53,Yes,Fiber optic,No,Yes,Two year,Credit card,99.14,5254.32,0
CUST04411,Male,1,No,Yes,40,No,DSL,No,Yes,One year,Electronic check,71.43,2857.02,1
CUST04412,Male,0,No,Yes,20,No,Fiber optic,Yes,Yes,One year,Bank transfer,100.57,2011.4,1
CUST04413,Female,0,No,No,59,Yes,None,No internet service,No internet service,One year,Credit card,17.36,1024.19,0
CUST04414,Female,0,Yes,No,20,No,DSL,Yes,No,Two year,Credit card,33.21,664.27,0
CUST04415,Female,0,Yes,No,29,Yes,Fiber optic,No,Yes,One year,Bank transfer,107.62,3120.87,0
CUST04416,Female,0,Yes,Yes,35,Yes,DSL,Yes,No,Month-to-month,Bank transfer,64.97,2273.99,1
CUST04417,Female,1,Yes,No,7,No,Fiber optic,Yes,Yes,Month-to-month,Electronic check,65.19,456.33,1
CUST04418,Male,0,Yes,Yes,45,No,DSL,No,No,Month-to-month,Electronic check,39.41,1773.34,0
CUST04419,Female,1,Yes,No,36,No,None,No internet service,No internet service,Two year,Credit card,25.04,901.42,1
CUST04420,Male,0,No,No,36,No,Fiber optic,Yes,No,One year,Mailed check,52.31,1883.13,1
CUST04421,Female,1,No,Yes,36,No,DSL,Yes,No,Month-to-month,Bank transfer,68.74,2474.81,0
CUST04422,Male,0,Yes,Yes,55,Yes,DSL,No,No,One year,Electronic check,49.92,2745.56,0
CUST04423,Female,0,No,Yes,40,Yes,Fiber optic,Yes,No,Month-to-month,Mailed check,75.76,3030.45,0
CUST04424,Female,0,No,Yes,28,No,Fiber optic,No,Yes,Month-to-month,Electronic check,77.15,2160.29,0
CUST04425,Female,0,Yes,No,16,No,DSL,Yes,No,One year,Credit card,75.19,1203.11,0
CUST04426,Female,1,Yes,Yes,65,Yes,DSL,Yes,Yes,Month-to-month,Bank transfer,68.12,4427.62,0
CUST04427,Female,0,No,No,58,No,DSL,No,No,Two year,Mailed check,79.72,4623.78,1
CUST04428,Male,1,No,Yes,21,Yes,DSL,No,No,Month-to-month,Electronic check,68.76,1443.94,1
CUST04429,Female,1,Yes,Yes,67,No,None,No internet service,No internet service,Two year,Bank transfer,38.13,2554.75,0
CUST04430,Male,0,Yes,No,24,Yes,Fiber optic,Yes,No,Two year,Credit card,93.32,2239.67,1
CUST04431,Male,1,No,Yes,40,Yes,Fiber optic,No,Yes,One year,Electronic check,52.97,2118.68,0
CUST04432,Male,1,No,No,7,Yes,None,No internet service,No internet service,Two year,Electronic check,23.07,161.51,1
CUST04433,Male,1,Yes,No,2,Yes,Fiber optic,No,Yes,Month-to-month,Mailed check,97.13,194.26,0
CUST04434,Male,0,Yes,Yes,5,No,DSL,Yes,No,Month-to-month,Mailed check,36.76,183.8,1
CUST04435,Female,0,No,Yes,41,No,DSL,Yes,Yes,Month-to-month,Electronic check,65.37,2680.12,0
CUST04436,Male,1,Yes,No,33,No,None,No internet service,No internet service,Month-to-month,Electronic check,27.46,906.27,1
CUST04437,Female,0,Yes,No,20,Yes,Fiber optic,No,Yes,Two year,Mailed check,110.86,2217.29,0
CUST04438,Male,1,No,No,63,No,Fiber optic,Yes,No,Two year,Credit card,51.45,3241.66,1
CUST04439,Female,1,Yes,No,32,Yes,Fiber optic,Yes,Yes,One year,Electronic check,53.5,1712.08,0
CUST04440,Male,1,No,Yes,32,No,None,No internet service,No internet service,Month-to-month,Mailed check,21.56,689.82,0
CUST04441,Male,0,Yes,Yes,50,No,Fiber optic,Yes,Yes,One year,Bank transfer,58.22,2911.23,1
CUST04442,Male,1,Yes,Yes,22,No,DSL,Yes,Yes,Two year,Electronic check,68.99,1517.72,1
CUST04443,Female,0,No,Yes,16,No,None,No internet service,No internet service,Two year,Electronic check,28.71,459.35,0
CUST04444,Male,0,No,Yes,71,No,DSL,Yes,No,Month-to-month,Credit card,43.31,3074.67,0
CUST04445,Female,1,No,Yes,17,Yes,None,No internet service,No internet service,One year,Electronic check,19.19,326.18,1
CUST04446,Male,1,No,No,61,No,DSL,No,No,Month-to-month,Electronic check,55.86,3407.3,1
CUST04447,Male,0,Yes,Yes,6,No,None,No internet service,No internet service,Two year,Mailed check,39.01,234.04,0
CUST04448,Female,1,Yes,Yes,49,No,Fiber optic,No,No,One year,Credit card,62.02,3039,0
CUST04449,Male,0,Yes,No,50,No,None,No internet service,No internet service,Month-to-month,Mailed check,15.91,795.63,1
CUST04450,Male,1,Yes,No,4,Yes,Fiber optic,No,Yes,Two year,Credit card,69.65,278.58,1
CUST04451,Female,0,No,No,34,No,DSL,No,No,Two year,Electronic check,66.51,2261.36,0
CUST04452,Female,1,No,No,8,Yes,Fiber optic,Yes,Yes,One year,Electronic check,82.18,657.43,0
CUST04453,Female,1,Yes,Yes,28,Yes,None,No internet service,No internet service,Two year,Electronic check,44.91,1257.56,1
CUST04454,Male,0,Yes,Yes,71,Yes,DSL,No,Yes,Month-to-month,Credit card,75.49,5359.99,0
CUST04455,Male,0,No,Yes,24,Yes,DSL,Yes,Yes,Month-to-month,Mailed check,62.49,1499.86,1
CUST04456,Female,0,Yes,No,46,Yes,Fiber optic,Yes,Yes,Month-to-month,Electronic check,61.07,2809.08,0
CUST04457,Female,0,No,No,37,Yes,DSL,No,No,Month-to-month,Credit card,37.42,1384.43,1
CUST04458,Female,1,No,No,28,No,Fiber optic,No,No,Month-to-month,Credit card,50.43,1412.07,0
CUST04459,Female,1,Yes,No,41,No,None,No internet service,No internet service,Two year,Electronic check,40.04,1641.79,0
CUST04460,Female,0,No,Yes,31,Yes,None,No internet service,No internet service,One year,Mailed check,48.3,1497.28,1
CUST04461,Male,0,No,Yes,68,No,DSL,No,No,One year,Electronic check,51.73,3517.63,1
CUST04462,Male,0,No,No,6,Yes,DSL,Yes,Yes,One year,Credit card,66.15,396.9,1
CUST04463,Male,1,No,No,68,No,Fiber optic,No,No,Two year,Electronic check,101.18,6880.22,0
CUST04464,Female,1,No,No,14,No,None,No internet service,No internet service,Two year,Credit card,43.14,603.99,1
CUST04465,Male,1,No,No,71,Yes,DSL,No,Yes,Two year,Bank transfer,65.72,4666.1,0
CUST04466,Male,0,Yes,No,4,Yes,Fiber optic,No,No,One year,Mailed check,114.56,458.22,0
CUST04467,Female,0,Yes,Yes,51,No,None,No internet service,No internet service,Two year,Bank transfer,43.28,2207.49,0
CUST04468,Female,0,Yes,Yes,62,Yes,Fiber optic,No,Yes,Month-to-month,Mailed check,81.51,5053.36,1
CUST04469,Female,1,No,No,43,Yes,Fiber optic,No,No,Two year,Bank transfer,61.83,2658.65,1
CUST04470,Male,0,Yes,Yes,37,Yes,DSL,Yes,No,One year,Credit card,70.48,2607.75,0
CUST04471,Female,0,No,No,46,Yes,DSL,No,No,Month-to-month,Electronic check,44.74,2057.96,0
CUST04472,Female,1,Yes,No,65,No,None,No internet service,No internet service,One year,Credit card,42.1,2736.81,1
CUST04473,Male,1,Yes,No,28,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,22.33,625.15,1
CUST04474,Female,1,No,No,33,Yes,Fiber optic,No,No,Two year,Electronic check,87.45,2885.84,1
CUST04475,Male,0,No,Yes,24,Yes,None,No internet service,No internet service,Month-to-month,Bank transfer,30.44,730.65,0
CUST04476,Male,1,No,No,9,No,Fiber optic,No,Yes,One year,Credit card,74.22,667.97,1
CUST04477,Female,0,No,Yes,35,Yes,Fiber optic,No,No,Month-to-month,Electronic check,105.14,3679.93,0
CUST04478,Female,1,No,Yes,44,No,Fiber optic,Yes,Yes,Two year,Bank transfer,70.8,3115.18,1
CUST04479,Female,0,Yes,No,61,Yes,DSL,No,Yes,Month-to-month,Mailed check,69.65,4248.37,0
CUST04480,Female,0,Yes,Yes,5,Yes,Fiber optic,Yes,Yes,Month-to-month,Mailed check,67.84,339.22,0
CUST04481,Female,1,Yes,Yes,40,No,DSL,No,Yes,Month-to-month,Bank transfer,41.23,1649,1
CUST04482,Female,0,Yes,No,31,No,None,No internet service,No internet service,Two year,Bank transfer,27.51,852.68,0
CUST04483,Male,0,No,Yes,63,Yes,Fiber optic,Yes,Yes,Month-to-month,Credit card,69.81,4398.34,1
CUST04484,Female,0,Yes,Yes,9,Yes,None,No internet service,No internet service,One year,Bank transfer,17.39,156.53,0
CUST04485,Male,0,Yes,No,30,Yes,Fiber optic,Yes,Yes,Two year,Credit card,110.49,3314.6,0
CUST04486,Female,1,Yes,No,19,Yes,None,No internet service,No internet service,One year,Mailed check,45.43,863.13,1
CUST04487,Female,0,No,Yes,56,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,15.57,872.07,0
CUST04488,Female,1,Yes,No,52,Yes,None,No internet service,No internet service,Month-to-month,Electronic check,38.27,1990.02,0
CUST04489,Male,1,Yes,Yes,13,Yes,DSL,No,No,Two year,Electronic check,30.7,399.14,1
CUST04490,Male,1,Yes,No,47,No,DSL,Yes,No,One year,Electronic check,56.7,2664.75,1
CUST04491,Male,0,No,Yes,5,No,None,No internet service,No internet service,Month-to-month,Bank transfer,41.8,209.01,0
CUST04492,Male,1,Yes,Yes,3,No,DSL,No,No,Month-to-month,Credit card,79.23,237.7,0
CUST04493,Male,1,Yes,No,33,Yes,None,No internet service,No internet service,One year,Bank transfer,34.03,1122.91,0
CUST04494,Male,1,No,Yes,50,No,DSL,Yes,Yes,Month-to-month,Credit card,33.42,1671.13,1
CUST04495,Male,1,No,No,63,No,DSL,No,No,One year,Credit card,42.16,2656.14,1
CUST04496,Female,1,Yes,No,49,Yes,DSL,Yes,No,Month-to-month,Bank transfer,40.93,2005.41,1
CUST04497,Male,0,No,Yes,55,No,None,No internet service,No internet service,One year,Mailed check,43.32,2382.65,0
CUST04498,Male,1,No,Yes,23,Yes,Fiber optic,No,No,Month-to-month,Bank transfer,103.93,2390.28,0
CUST04499,Male,0,Yes,No,55,No,Fiber optic,No,Yes,Month-to-month,Electronic check,86.11,4736.17,1
CUST04500,Female,0,No,No,39,Yes,DSL,No,Yes,Two year,Bank transfer,42.72,1665.91,1
CUST04501,Male,0,No,No,35,Yes,DSL,No,No,Two year,Electronic check,55.98,1959.41,1
CUST04502,Male,1,No,No,56,No,None,No internet service,No internet service,Month-to-month,Credit card,22.78,1275.46,1
CUST04503,Female,0,Yes,Yes,51,Yes,None,No internet service,No internet service,Month-to-month,Mailed check,24.9,1269.87,1
CUST04504,Male,1,No,No,63,No,DSL,No,No,One year,Mailed check,50.77,3198.72,1
CUST04505,Male,0,Yes,Yes,43,No,None,No internet service,No internet service,Two year,Bank transfer,34.68,1491.45,0
CUST04506,Male,1,No,No,45,No,None,No internet service,No internet service,One year,Mailed check,23.31,1049.04,1
CUST04507,Female,1,Yes,Yes,14,No,DSL,Yes,No,One year,Mailed check,75.04,1050.56,1
CUST04508,Female,1,No,Yes,53,No,None,No internet service,No internet service,Two year,Mailed check,36.94,1957.95,0
CUST04509,Female,1,Yes,Yes,15,Yes,DSL,Yes,No,Month-to-month,Credit card,64.01,960.09,0
CUST04510,Female,0,Yes,No,35,No,Fiber optic,No,Yes,Month-to-month,Credit card,110.14,3854.84,1
CUST04511,Male,1,Yes,Yes,14,No,Fiber optic,No,No,Month-to-month,Credit card,85.15,1192.16,0
CUST04512,Female,1,No,Yes,71,Yes,Fiber optic,No,No,Month-to-month,Electronic check,77.1,5473.79,0
CUST04513,Female,0,Yes,Yes,21,No,Fiber optic,Yes,No,One year,Bank transfer,51.11,1073.41,1
CUST04514,Female,0,No,No,14,No,None,No internet service,No internet service,One year,Electronic check,32,448.05,0
CUST04515,Male,1,Yes,No,27,No,None,No internet service,No internet service,Two year,Bank transfer,18.47,498.72,0
CUST04516,Female,0,No,Yes,54,No,DSL,Yes,Yes,Month-to-month,Mailed check,58.7,3169.56,1
CUST04517,Male,1,Yes,Yes,26,Yes,Fiber optic,No,No,Month-to-month,Mailed check,82.72,2150.67,0
CUST04518,Female,1,No,Yes,56,Yes,None,No internet service,No internet service,Two year,Mailed check,27.24,1525.54,1
CUST04519,Male,1,No,No,2,No,DSL,Yes,Yes,Month-to-month,Bank transfer,55.37,110.74,0
CUST04520,Female,0,No,No,8,Yes,Fiber optic,Yes,Yes,Month-to-month,Mailed check,52.74,421.96,1
CUST04521,Female,1,Yes,No,43,No,Fiber optic,No,No,Month-to-month,Bank transfer,106.5,4579.6,0
CUST04522,Male,0,Yes,No,36,No,None,No internet service,No internet service,One year,Bank transfer,36,1295.96,0
CUST04523,Male,1,Yes,Yes,57,No,None,No internet service,No internet service,One year,Electronic check,26.35,1501.83,0
CUST04524,Male,0,No,No,21,Yes,Fiber optic,No,Yes,One year,Credit card,62.5,1312.43,1
CUST04525,Female,1,No,No,4,No,DSL,No,No,Month-to-month,Bank transfer,32.36,129.43,1
CUST04526,Male,0,No,No,43,No,DSL,Yes,No,One year,Credit card,45.55,1958.81,0
CUST04527,Female,1,Yes,Yes,29,No,None,No internet service,No internet service,One year,Electronic check,35.56,1031.2,1
CUST04528,Female,1,Yes,Yes,9,Yes,Fiber optic,Yes,Yes,One year,Mailed check,86.78,781.06,0
